,Total Channel Subcribers,Total Chanel Views,No of Likes,Hashtags,No of Videos the Channel,Community Engagement (Posts per week),Creator Gender_Female,Creator Gender_Male,Creator Gender_Org,Language of the Video_Arabic,Language of the Video_English,Language of the Video_English + Hindi,Language of the Video_Hindi,Language of the Video_Hindi/English,Language of the Video_Italian,Language of the Video_Japenese,Language of the Video_Kannada,Language of the Video_Konkani,Language of the Video_Malayalam,Language of the Video_Mongalian,Language of the Video_Nawayathi,Language of the Video_Punjabi,Language of the Video_Russian,Language of the Video_Sanskrit,Language of the Video_Tamil,Language of the Video_Telugu,Language of the Video_Urdu,Language of the Video_Urdu + Arabic,Video Description_No,Video Description_Yes,Video Quality_High,Video Quality_Low,Video Quality_Medium,Duration_long,Duration_medium,Duration_short,Premiered or Not_No,Premiered or Not_Yes,Popularity
304,0.0003180406645261,0.0004273006553711,0.0001551020408163,0.0,0.000500001190479,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
305,9.359765131821805e-05,5.276538110470894e-05,0.0014285714285714,0.0,0.0330929359355617,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
306,0.0347312161889297,0.088472080748097,0.0004285714285714,0.0714285714285714,0.0061476336848421,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
307,0.0013203343541656,0.0013130280010542,1.93265306122449e-05,0.0357142857142857,0.0005619060997764,0.002932551319648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
308,0.0010287222640123,0.0010210012481596,0.0011836734693877,0.0,0.0006214300510239,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
309,0.0645477332720279,0.072474771465987,0.0138163265306122,0.0,0.0191905218821949,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
310,0.000222693340667,5.914375839940548e-05,3.26530612244898e-05,0.0,0.0003404770011357,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
311,0.023787571457331,0.0183489747304234,0.0093877551020408,0.0714285714285714,0.0036404848582972,0.0058651026392961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Popular
312,0.0018478573487128,0.0003278364075476,0.0022653061224489,0.0,0.0015380989002354,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
313,0.0052751185430997,0.0012219895321212,0.0011632653061224,0.1071428571428571,0.0003785723299341,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,Popular
314,0.0871558616097617,0.1767310808247604,0.7959183673469388,0.0357142857142857,0.0014238129138402,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
315,0.0622541550348665,0.0763244844818527,1.6877551020408163e-05,0.0714285714285714,0.0067285874490177,0.0586510263929618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
316,0.0147443201222374,0.0032091937574941,0.0004081632653061,0.0,0.0016333372222314,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
317,0.0350588702228099,0.0469804127417078,6.326530612244899e-05,0.0357142857142857,0.0203071912075981,0.0058651026392961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
318,0.0150719741561176,0.0003905670297833,1.3e-05,0.0,0.0330929359355617,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
319,0.1189383028961412,0.0945722396293842,0.0049183673469387,0.0,0.4434915321226956,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
320,7.404981165692528e-07,3.616614330288944e-07,2.918367346938776e-06,0.0,0.0003547627494351,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Not Popular
321,3.6913503456943375e-05,6.3702686074199945e-06,6.53061224489796e-05,0.0357142857142857,0.0001833337698423,0.0058651026392961,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Popular
322,4.281127606678698e-05,0.0021400361060777,0.0008775510204081,0.0357142857142857,0.0004500010714311,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
323,0.0013530997575537,0.0009943481748281,0.0001122448979591,0.0,0.0011142883673532,0.002932551319648,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,Popular
324,0.0003701376559131,5.754682234276786e-05,0.0001816326530612,0.0,0.0003166674206367,0.002932551319648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
325,0.0079618816209173,0.0073658745095471,0.0003673469387755,0.0714285714285714,0.0029142926530777,0.002932551319648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
326,0.0005044758098039,0.0014840852049502,0.0001795918367346,0.0,0.000785716156467,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
327,0.0138268888273729,0.004342688907335,0.0006734693877551,0.0,0.0006000014285748,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
328,0.0465267614086169,0.0789545789597372,0.0006122448979591,0.0357142857142857,0.0298834044842963,0.0234604105571847,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
329,0.1359763126579116,0.0046097483130803,6.734693877551021e-05,0.0,0.0017571470408262,0.0058651026392961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
330,0.004226625634683,0.004198287670733,0.000204081632653,0.0,0.0009238117233612,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
331,0.0003000196926627,0.0002621520841275,4.89795918367347e-05,0.0357142857142857,0.000666668253972,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
332,0.0309304293959193,0.0414323414110722,3.469387755102041e-05,0.1071428571428571,0.2366981826147205,0.5102639296187683,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
333,0.0149081471391775,0.0023310657477022,0.0008979591836734,0.0,0.0006476205895728,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
334,0.0015595217988982,0.0021914807637715,0.0001571428571428,0.0357142857142857,0.001976195181417,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
335,0.0013793120802641,0.0007448177797247,5.102040816326531e-05,0.1428571428571428,0.001071431122455,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
336,0.2352554849236123,0.0086813324045682,0.0387755102040816,0.0,0.0002833340079381,0.0058651026392961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
337,0.0198884884541566,0.03333777071598,0.0001979591836734,0.0,0.0066619206236205,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
338,0.0491479936796585,0.0233873428424899,0.0346938775510204,0.0,0.0003785723299341,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
339,0.1916774984175457,0.0136032135478261,0.013469387755102,0.0,0.0007261922052195,0.0351906158357771,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
340,0.2942332110220484,0.0880839122260686,7.755102040816327e-05,0.1071428571428571,0.0108833592460934,0.0293255131964809,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
341,0.0127783959189562,0.0127356516328924,0.0001448979591836,0.0357142857142857,0.0016714325510298,0.0205278592375366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
342,0.1916774984175457,0.0136032135478261,0.0005102040816326,0.0,0.0007261922052195,0.0351906158357771,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
343,0.0465267614086169,0.0789545789597372,0.0003469387755102,0.0357142857142857,0.0298834044842963,0.0234604105571847,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
344,0.0147443201222374,0.0032091937574941,0.0011836734693877,0.0,0.0016333372222314,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
345,0.0733943921867933,0.1332146646998442,0.0204081632653061,0.1071428571428571,0.0041738194614749,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
346,0.0087482513022298,0.0035628680916141,0.0008367346938775,0.0,0.0011285741156526,0.2052785923753665,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
347,0.0141545428612531,0.0099098921962822,0.0016122448979591,0.0,0.0020381000907145,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
348,9.556357552149924e-05,2.7287703935387924e-05,2.448979591836735e-05,0.0,0.0001095240702954,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
349,0.0062908460481283,0.0027834237007294,0.0002244897959183,0.0714285714285714,0.0015690513548841,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
350,0.0179225642508754,0.0223267649511393,0.005204081632653,0.0,0.0165571822790054,0.1436950146627566,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Popular
351,0.0115660759935995,0.0047515243621765,0.0005306122448979,0.0,0.0178238519615522,0.1964809384164222,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
352,4.641547043946918e-05,1.6072215070330453e-05,1.3e-05,0.0357142857142857,8.809544784630441e-05,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Not Popular
353,0.0021689583019154,0.0006126334269055,5.714285714285715e-05,0.0,0.0013309555498941,0.0146627565982404,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Popular
354,0.0067167962921725,0.0734931938859633,0.0003265306122448,0.0,0.023550056071562,0.0117302052785923,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
355,4.019004379574538e-05,4.425757864822173e-05,5.224489795918368e-06,0.0,0.0013261936337943,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Not Popular
356,0.0018478573487128,0.0003278364075476,8.163265306122449e-05,0.0357142857142857,0.0015380989002354,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
357,0.0005175819711591,9.494710784914636e-05,8.36734693877551e-05,0.0,4.5238202948102256e-05,0.0146627565982404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
358,0.0005175819711591,9.494710784914636e-05,0.0001591836734693,0.0,4.5238202948102256e-05,0.0146627565982404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
359,0.0468544154424971,0.0056383385375841,0.0012244897959183,0.0,0.0026142919387903,0.0234604105571847,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Popular
360,0.000353754954219,0.0003159284367892,2.448979591836735e-05,0.0,0.0010309548356067,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
361,0.0080929432344694,0.0137276546495356,0.0045102040816326,0.0,0.0070428739116045,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
362,0.0891217858130429,0.0062626040581342,0.003938775510204,0.0,0.0004666677777804,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
363,0.0001896002832451,0.0001905580934983,6.734693877551021e-05,0.0357142857142857,0.000309524546487,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,Popular
364,0.0018052623243083,0.0030698611354842,0.001204081632653,0.2142857142857142,0.0025952442743911,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,Popular
365,0.0147443201222374,0.0032091937574941,0.0016326530612244,0.0,0.0330929359355617,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
366,0.0128766921291203,0.0201765372457311,0.0006326530612244,0.0,0.0046047728685068,0.002932551319648,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
367,0.000353754954219,1.487760970756216e-05,1.2489795918367348e-05,0.0,7.61906575968038e-05,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
368,0.000966467997575,0.0003008216867636,0.0178847959183673,0.0,0.0009095259750618,0.0058651026392961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
369,0.0038989716008028,0.0058545426473957,0.0002857142857142,0.0357142857142857,0.0024690534977464,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,Popular
370,0.0032731523960916,0.0008115472989543,1.6061224489795918e-05,0.0,0.0021833385317584,0.0058651026392961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Not Popular
371,9.556357552149924e-05,2.7287703935387924e-05,2.448979591836735e-05,0.0,0.0001095240702954,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
372,0.0108452371190631,0.0122967784687475,0.0005714285714285,0.0,0.0083024007200017,0.0087976539589442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,Popular
373,0.0072082773429928,0.0050078250218384,0.0005102040816326,0.1071428571428571,0.0009238117233612,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,Popular
374,0.0622541550348665,0.0763244844818527,0.000938775510204,0.0357142857142857,0.0067285874490177,0.0586510263929618,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
375,0.0003570314945578,3.610194486845175e-05,0.0001285714285714,0.0,6.666682539720333e-05,0.002932551319648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,Popular
376,0.0013203343541656,0.0013130280010542,2.2448979591836737e-05,0.0357142857142857,0.0005619060997764,0.002932551319648,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
377,0.0138268888273729,0.004342688907335,0.0006938775510204,0.0,0.0006000014285748,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
378,0.0020444497690409,0.0013801079134376,2.0408163265306125e-06,0.0,0.0073595413322412,0.0205278592375366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Not Popular
379,0.0141545428612531,0.0099098921962822,3.8775510204081634e-05,0.1071428571428571,0.0020381000907145,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
380,0.0005175819711591,9.494710784914636e-05,0.0013673469387755,0.0,4.5238202948102256e-05,0.0146627565982404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
381,0.102227947168251,0.0067329054735867,0.0026938775510204,0.0,0.0349953214174319,0.0175953079178885,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
382,0.1929881145530665,0.040198997409982,0.2244897959183673,0.0,0.0003738104138343,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Popular
383,0.0039317370041908,0.0066641045202899,4.530612244897959e-06,0.0357142857142857,0.0625144345581775,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,Popular
384,0.0168740713424588,0.0914688767533921,0.0008163265306122,0.0,0.0180714715987419,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
385,0.0147443201222374,0.0032091937574941,0.0005510204081632,0.0,0.0016333372222314,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
386,0.0733943921867933,0.1332146646998442,1.3469387755102042e-05,0.1071428571428571,0.0041738194614749,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
387,0.0003799672769295,5.899831930675406e-05,5.306122448979592e-05,0.0,0.0002500005952395,0.002932551319648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
388,0.130078540048068,0.2841033060903378,0.0612244897959183,0.0,0.0004357153231317,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
389,0.0115660759935995,0.0047515243621765,0.0022448979591836,0.0,0.0178238519615522,0.1964809384164222,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
390,0.022116535884542,0.0158541433620731,0.0055918367346938,0.0,0.0023738151757504,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
391,0.0786368567288765,0.0041437542043481,0.3469387755102041,0.0,0.0004809535260798,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
392,0.1385975449289532,0.1659856979557921,0.0285714285714285,0.0,0.0007666684920678,0.002932551319648,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Popular
393,0.0083550664615735,0.0013940653968467,0.0030816326530612,0.0,0.0025214345748442,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
394,0.0004586042450607,0.0003204024189745,0.000138775510204,0.0,0.0011571456122514,0.002932551319648,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
395,0.0005274115921756,0.0003806286032423,9.591836734693878e-05,0.0357142857142857,0.0003690484977345,0.0087976539589442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
396,0.0018118154049859,0.0007642198971277,0.0001979591836734,0.0357142857142857,0.0002833340079381,0.0234604105571847,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,Popular
397,0.0471820694763773,0.0601838713341585,0.0084081632653061,0.0,0.0433572460886811,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
398,0.0025195481181672,0.0023803624281169,9.551020408163266e-06,0.0357142857142857,0.0053309650737263,0.0058651026392961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Not Popular
399,0.0003003473466966,0.000399516462106,3.061224489795918e-05,0.0357142857142857,0.0006500015476227,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,Popular
400,0.0445608372053357,0.1650220711644486,2.0408163265306123e-05,0.1071428571428571,0.1727837447232017,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
401,0.0005896658586128,0.0001237523945498,6.326530612244899e-05,0.1071428571428571,0.0007404779535189,0.0058651026392961,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,Popular
402,0.0004618807853995,0.0091044854803779,0.0051632653061224,0.0,0.0005619060997764,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,Popular
403,0.0940365963212459,0.0573637298197815,0.006938775510204,0.1071428571428571,0.0003476198752854,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
404,0.0001492988370778,0.0001446690609505,2.0408163265306123e-05,0.0357142857142857,0.0005928585544251,0.0146627565982404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,Popular
405,0.0192987111931722,0.0165399766911425,0.0632653061224489,0.0,0.0085690680215905,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
406,0.0007502163352141,0.0008221989125023,0.0004081632653061,0.1071428571428571,0.0006785730442215,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
407,0.0249343605759117,0.0063892531414086,0.0060816326530612,0.0,0.0001023811961457,0.0087976539589442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
408,0.0001722346194494,1.8268033604321608e-05,0.0001551020408163,0.2142857142857142,0.0001047621541956,0.002932551319648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,Popular
409,0.0112711873631073,0.0166114617317718,0.0125306122448979,0.0357142857142857,0.0268857782994721,0.0058651026392961,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
410,0.0838793212709597,0.0617989645450922,0.0918367346938775,0.0,0.0004404772392315,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
411,0.0579946525944239,0.2799745797021387,6.53061224489796e-05,0.0357142857142857,0.2697554041795338,0.0087976539589442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,Popular
412,9.556357552149924e-05,2.7287703935387924e-05,0.000169387755102,0.0,0.0001095240702954,0.002932551319648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
413,0.0471820694763773,0.0601838713341585,1.595918367346939e-05,0.0714285714285714,0.0433572460886811,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,Popular
414,0.0235582136336148,0.0142874063216935,0.0045306122448979,0.1071428571428571,0.0008071447789161,0.0146627565982404,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,Popular
415,0.0024867827147792,0.0010240019377888,0.0015102040816326,0.0357142857142857,0.0002833340079381,0.002932551319648,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Popular
416,0.0645477332720279,0.072474771465987,0.0003877551020408,0.0,0.0191905218821949,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Popular
